design,pair_id,stratum,role,is_disease,hgnc_symbol,uniprot,ensembl_transcript_id,group,Pfam_flag,Protein_feature_flag,Structured_domain_flag,SLiM_flag,MoRF_flag,PTM_flag,NLS_flag,LCS_flag,PPI_flag,cds_length,NMDesc_region_length,exon_num,gc_content,nmdesc_gc_content,repeat_fraction,nmdesc_repeat_fraction,homopolymer_fraction,nmdesc_homopolymer_fraction,pfam_overlap_length,pfam_overlap_fraction,degree_centrality,pLI,oe_lof_upper,tau,n_flags_set,n_flags_available
random,FS_0037,FS,case,1,EZH2,Q15910,ENST00000320356,fs,1,1.0,1.0,,,1.0,0.0,1.0,1.0,2256,79,20,44.15,45.57,0.6152482269503546,0.4556962025316455,0.0851063829787234,0.1392405063291139,60,0.759493670886076,0.1385869565217391,1.0,0.146,0.9128457043769592,6.0,7
random,FS_0037,FS,control,0,COPB2,P35606,ENST00000333188,fs_control,1,1.0,1.0,,,1.0,,1.0,1.0,2721,1363,22,43.77,44.09,0.6012495406100699,0.615553925165077,0.0510841602352076,0.0623624358033749,947,0.6947909024211298,0.0108695652173913,1.0,0.089,0.7732553879711843,6.0,6
random,FS_0038,FS,case,1,FBN1,P35555,ENST00000316623,fs,0,1.0,0.0,0.0,,1.0,,1.0,0.0,8616,488,66,48.92,42.83,0.61652739090065,0.5963114754098361,0.0504874651810585,0.0512295081967213,0,0.0,0.0407608695652173,1.0,0.049,0.9493102721776132,3.0,7
random,FS_0038,FS,control,0,FGFR1,P11362,ENST00000447712,fs_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,2469,154,18,57.11,60.39,0.608343458890239,0.5714285714285714,0.0587282300526528,0.0584415584415584,80,0.5194805194805194,0.0815217391304347,0.99984,0.215,0.654881787141031,7.0,7
random,FS_0039,FS,case,1,FBXO11,Q86XK2,ENST00000403359,fs,1,1.0,1.0,,,1.0,0.0,1.0,1.0,2784,177,23,42.03,40.68,0.6174568965517241,0.5988700564971752,0.0660919540229885,0.0282485875706214,99,0.559322033898305,0.0135869565217391,1.0,0.097,0.65086524588822,6.0,7
random,FS_0039,FS,control,0,SLC5A2,P31639,ENST00000330498,fs_control,0,0.0,0.0,,,0.0,,1.0,0.0,2019,272,14,62.8,62.5,0.5889053987122338,0.6838235294117647,0.0361565131253095,0.088235294117647,0,0.0,0.0108695652173913,4.9184e-14,1.123,0.9844102553762356,1.0,6
random,FS_0040,FS,case,1,FGA,P02671,ENST00000403106,fs,1,1.0,1.0,,,1.0,,1.0,1.0,1935,1361,5,47.91,49.01,0.6134366925064599,0.6113152094048494,0.0480620155038759,0.0426157237325496,334,0.245407788390889,0.029891304347826,1.2236e-13,1.021,0.982716950448546,6.0,6
random,FS_0040,FS,control,0,ABCC8,Q09428,ENST00000389817,fs_control,0,0.0,1.0,0.0,,0.0,,0.0,0.0,4746,114,39,57.67,59.65,0.5815423514538559,0.4736842105263157,0.0419300463548251,0.0701754385964912,0,0.0,0.046195652173913,7.9571e-24,0.765,0.983176630780442,1.0,7
random,FS_0041,FS,case,1,FH,P07954,ENST00000366560,fs,1,1.0,1.0,,,1.0,0.0,1.0,1.0,1533,269,10,45.99,43.49,0.5805609915198956,0.6282527881040892,0.0652315720808871,0.0855018587360594,144,0.5353159851301115,0.0244565217391304,0.08824,0.544,0.5949981474346508,6.0,7
random,FS_0041,FS,control,0,DSG1,Q02413,ENST00000257192,fs_control,1,1.0,1.0,1.0,,1.0,,1.0,0.0,3150,1072,15,43.27,49.81,0.5895238095238096,0.5792910447761194,0.0346031746031746,0.0149253731343283,168,0.1567164179104477,0.0190217391304347,0.92688,0.331,0.98637642581979,6.0,7
random,FS_0042,FS,case,1,FLG,P20930,ENST00000368799,fs,1,1.0,1.0,,,1.0,,1.0,1.0,12186,11963,3,55.1,55.49,0.5548990645002462,0.5523698069046226,0.0320039389463318,0.0309286968151801,3917,0.3274262308785421,0.0135869565217391,0.00028793,1.96,0.9912221042724564,6.0,6
random,FS_0042,FS,control,0,SPAST,Q9UBP0,ENST00000315285,fs_control,1,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,1851,137,17,47.76,39.42,0.6202052944354403,0.5985401459854015,0.0815775256618044,0.1386861313868613,107,0.781021897810219,0.0190217391304347,0.99939,0.224,0.6254132110619441,6.0,8
random,FS_0043,FS,case,1,FLNC,Q14315,ENST00000325888,fs,1,1.0,1.0,,,1.0,,1.0,0.0,8178,300,48,62.17,60.67,0.5964783565663977,0.6266666666666667,0.0682318415260454,0.0833333333333333,196,0.6533333333333333,0.0407608695652173,0.99994,0.25,0.9498199602166604,5.0,6
random,FS_0043,FS,control,0,RERE,Q9P2R6,ENST00000400908,fs_control,1,0.0,1.0,,,0.0,0.0,1.0,0.0,4701,241,23,60.99,62.24,0.6109338438630079,0.6141078838174274,0.0942352690916826,0.1410788381742738,241,1.0,0.0135869565217391,1.0,0.12,0.6790245170582087,3.0,7
random,FS_0044,FS,case,1,FOXN1,O15353,ENST00000579795,fs,0,1.0,0.0,,,1.0,0.0,1.0,0.0,1947,625,9,62.76,64.8,0.6224961479198767,0.6112,0.1063174114021571,0.136,0,0.0,0.0081521739130434,0.94214,0.349,0.9736860766531804,3.0,7
random,FS_0044,FS,control,0,C5,P01031,ENST00000223642,fs_control,1,1.0,1.0,,,0.0,,1.0,1.0,5031,175,41,40.05,37.14,0.6217451798847148,0.6,0.0765255416418207,0.0742857142857142,143,0.8171428571428572,0.0217391304347826,8.079e-24,0.695,0.95906223862992,5.0,6
random,FS_0045,FS,case,1,FTL,P02792,ENST00000331825,fs,1,1.0,1.0,,,1.0,,1.0,1.0,528,145,4,56.63,54.48,0.5928030303030303,0.5793103448275863,0.0568181818181818,0.096551724137931,145,1.0,0.0027173913043478,1.6617e-09,1.946,0.7090582473661106,6.0,6
random,FS_0045,FS,control,0,CASP10,Q92851,ENST00000286186,fs_control,1,0.0,1.0,,,0.0,,1.0,1.0,1569,218,10,47.29,47.71,0.5850860420650096,0.555045871559633,0.0484384958572339,0.0,218,1.0,0.0027173913043478,4.6392e-12,1.287,0.8164754616592185,4.0,6
random,FS_0046,FS,case,1,FUS,P35637,ENST00000254108,fs,1,1.0,1.0,1.0,,1.0,,1.0,1.0,1581,707,15,57.43,53.61,0.6628716002530044,0.6534653465346535,0.0512333965844402,0.0438472418670438,333,0.471004243281471,0.0489130434782608,0.9993,0.237,0.6151776549536552,7.0,7
random,FS_0046,FS,control,0,SLC34A1,Q06495,ENST00000324417,fs_control,1,1.0,1.0,,,0.0,,1.0,0.0,1920,477,13,61.98,62.26,0.60625,0.6289308176100629,0.0598958333333333,0.0335429769392033,155,0.3249475890985325,0.0081521739130434,8.9128e-27,1.828,0.9977256441978408,4.0,6
random,FS_0047,FS,case,1,FZD4,Q9ULV1,ENST00000531380,fs,1,1.0,1.0,1.0,,1.0,,1.0,1.0,1614,1501,2,50.31,48.97,0.6350681536555143,0.6329113924050633,0.087360594795539,0.0792804796802131,1224,0.8154563624250499,0.0244565217391304,0.96962,0.312,0.86091433379214,7.0,7
random,FS_0047,FS,control,0,FBXW7,Q969H0,ENST00000281708,fs_control,1,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,2124,549,14,44.35,44.81,0.6421845574387948,0.6357012750455373,0.0626177024482109,0.0564663023679417,357,0.6502732240437158,0.0896739130434782,0.99949,0.232,0.7691484943043548,5.0,8
random,FS_0048,FS,case,1,GATA2,P23769,ENST00000341105,fs,1,1.0,1.0,,,1.0,1.0,1.0,0.0,1443,379,6,64.8,57.52,0.65003465003465,0.6464379947229552,0.0873180873180873,0.0448548812664907,179,0.4722955145118733,0.0706521739130434,0.97927,0.292,0.8780178699799012,6.0,7
random,FS_0048,FS,control,0,VAMP2,P63027,ENST00000316509,fs_control,1,1.0,1.0,,,1.0,,1.0,1.0,351,211,5,57.83,57.82,0.6239316239316239,0.5971563981042654,0.0997150997150997,0.0473933649289099,198,0.9383886255924172,0.0326086956521739,0.88736,0.422,0.7380630956212223,6.0,6
random,FS_0049,FS,case,1,GATA4,P43694,ENST00000643249,fs,0,1.0,0.0,,,1.0,0.0,1.0,0.0,1332,234,6,68.77,60.68,0.6509009009009009,0.5897435897435898,0.0525525525525525,0.0341880341880341,0,0.0,0.0951086956521739,0.49308,0.527,0.9552259880587584,3.0,7
random,FS_0049,FS,control,0,SUZ12,Q15022,ENST00000322652,fs_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,2220,340,16,42.48,35.59,0.6067567567567568,0.5823529411764706,0.1103603603603603,0.1,239,0.7029411764705882,0.0597826086956521,0.99998,0.134,0.7643467315313929,7.0,7
random,FS_0050,FS,case,1,GCK,P35557,ENST00000403799,fs,1,1.0,1.0,,,1.0,0.0,1.0,0.0,1398,295,10,61.3,65.76,0.5636623748211731,0.535593220338983,0.0493562231759656,0.0406779661016949,295,1.0,0.046195652173913,0.63464,0.443,0.951385295722211,5.0,7
random,FS_0050,FS,control,0,PIGT,Q969N2,ENST00000279036,fs_control,1,0.0,1.0,,,1.0,,1.0,0.0,1737,77,12,58.78,57.14,0.6062176165803109,0.6753246753246753,0.0552677029360967,0.0519480519480519,77,1.0,,7.2959e-10,0.948,0.6571564383635918,4.0,6
random,FS_0051,FS,case,1,GLI2,,ENST00000361492,fs,0,,,,,,,,,4710,2522,14,66.45,68.79,0.6063694267515923,0.6094369547977796,0.0868365180467091,0.0880253766851705,0,0.0,0.0652173913043478,0.97303,0.309,0.8800969758184566,0.0,1
random,FS_0051,FS,control,0,POLRMT,O00411,ENST00000588649,fs_control,1,1.0,1.0,,,1.0,,1.0,1.0,3693,1878,21,66.23,66.03,0.6024911995667479,0.601171458998935,0.0444083401028973,0.0356762513312034,1500,0.7987220447284346,0.0108695652173913,1.739e-20,0.943,0.7224825244165622,6.0,6
random,FS_0052,FS,case,1,GNAS,P63092,ENST00000371085,fs,1,1.0,1.0,,,1.0,,1.0,0.0,1185,177,13,55.11,53.11,0.5738396624472574,0.5254237288135594,0.020253164556962,0.0,177,1.0,0.0489130434782608,0.68076,0.372,0.8320727691828096,5.0,6
random,FS_0052,FS,control,0,RANBP2,P49792,ENST00000283195,fs_control,1,1.0,1.0,0.0,,1.0,0.0,1.0,1.0,9675,367,29,40.11,38.42,0.6125064599483204,0.6648501362397821,0.0880620155038759,0.0599455040871934,367,1.0,0.0244565217391304,1.0,0.142,0.4753468046403588,6.0,8
random,FS_0053,FS,case,1,GRIN2A,Q12879,ENST00000330684,fs,1,1.0,1.0,,,1.0,,1.0,1.0,4395,1903,13,52.26,51.29,0.6006825938566553,0.6195480819758277,0.0664391353811149,0.0809248554913294,1873,0.9842354177614292,0.046195652173913,0.99998,0.188,0.9286587280199028,6.0,6
random,FS_0053,FS,control,0,SERPINC1,P01008,ENST00000367698,fs_control,1,1.0,1.0,,,0.0,,1.0,1.0,1395,270,7,49.89,47.78,0.617921146953405,0.6148148148148148,0.0480286738351254,0.0481481481481481,270,1.0,0.0407608695652173,0.99892,0.151,0.9783119053392684,5.0,6
random,FS_0054,FS,case,1,GRIN2B,Q13224,ENST00000609686,fs,1,1.0,1.0,,,1.0,,1.0,1.0,4455,1959,14,54.1,58.7,0.5937149270482603,0.5895865237366003,0.0540965207631874,0.0556406329760081,1929,0.98468606431853,0.0516304347826086,1.0,0.061,0.9274721924309433,6.0,6
random,FS_0054,FS,control,0,RBP4,P02753,ENST00000371464,fs_control,1,1.0,1.0,,,1.0,,1.0,1.0,606,244,6,59.57,58.61,0.6089108910891089,0.6065573770491803,0.0478547854785478,0.0696721311475409,244,1.0,0.0190217391304347,0.51951,0.594,0.9634833948847792,6.0,6
random,FS_0055,FS,case,1,GRM1,Q13255,ENST00000282753,fs,0,1.0,1.0,1.0,,1.0,,1.0,0.0,3585,914,8,54.92,61.16,0.6117154811715482,0.6586433260393874,0.0479776847977684,0.0667396061269146,0,0.0,0.0489130434782608,0.14279,0.415,0.9756577145624612,5.0,7
random,FS_0055,FS,control,0,PKD2,Q13563,ENST00000237596,fs_control,0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,2907,258,15,51.7,55.43,0.6226350189198486,0.5348837209302325,0.0691434468524251,0.0310077519379844,14,0.0542635658914728,0.0326086956521739,0.00017271,0.497,0.8677171962006492,4.0,8
random,FS_0056,FS,case,1,HCN2,Q9UL51,ENST00000251287,fs,1,1.0,1.0,,,1.0,,1.0,0.0,2670,348,8,69.59,65.52,0.6273408239700374,0.6149425287356322,0.0730337078651685,0.0114942528735632,50,0.1436781609195402,0.0108695652173913,0.48885,0.448,0.8784068394974648,5.0,6
random,FS_0056,FS,control,0,AXIN2,Q9Y2T1,ENST00000307078,fs_control,1,0.0,1.0,,,1.0,,1.0,0.0,2532,111,11,58.53,44.14,0.6161137440758294,0.6846846846846847,0.0860979462875197,0.0990990990990991,111,1.0,0.0733695652173913,0.57015,0.396,0.790022974043485,4.0,6
random,FS_0057,FS,case,1,HIVEP2,P31629,ENST00000367603,fs,0,1.0,0.0,,,1.0,0.0,1.0,0.0,7341,791,10,49.19,52.47,0.5988284974799074,0.6005056890012642,0.0532624982972347,0.0720606826801517,0,0.0,0.0027173913043478,1.0,0.08,0.7523448132657088,3.0,7
random,FS_0057,FS,control,0,GATA6,Q92908,ENST00000269216,fs_control,0,1.0,0.0,,,1.0,0.0,1.0,0.0,1788,88,7,68.96,54.55,0.6621923937360179,0.7613636363636364,0.0810961968680089,0.2045454545454545,0,0.0,0.046195652173913,0.99709,0.174,0.8870487137070828,3.0,7
random,FS_0058,FS,case,1,HNRNPU,Q00839,ENST00000640218,fs,1,1.0,0.0,0.0,,1.0,1.0,1.0,0.0,2478,444,14,50.36,42.57,0.6739305891848265,0.6801801801801802,0.1081517352703793,0.1081081081081081,251,0.5653153153153153,0.0380434782608695,1.0,0.114,0.5687292636923613,5.0,8
random,FS_0058,FS,control,0,FGF10,O15520,ENST00000264664,fs_control,1,1.0,1.0,,,0.0,,1.0,1.0,627,163,3,48.01,39.88,0.6156299840510366,0.6012269938650306,0.0542264752791068,0.0736196319018405,163,1.0,0.0652173913043478,0.93779,0.339,0.8167604225080944,5.0,6
random,FS_0059,FS,case,1,HSPB1,P04792,ENST00000248553,fs,1,1.0,1.0,,,1.0,,1.0,1.0,618,357,3,68.28,66.39,0.6197411003236246,0.6050420168067226,0.1148867313915857,0.0756302521008403,291,0.8151260504201681,0.029891304347826,2.7797e-07,1.872,0.8312148087500822,6.0,6
random,FS_0059,FS,control,0,PDE11A,Q9HCR9,ENST00000286063,fs_control,1,0.0,1.0,,,1.0,,1.0,0.0,2802,179,20,48.47,47.49,0.5960028551034975,0.4804469273743016,0.0667380442541042,0.0558659217877094,126,0.7039106145251397,0.0054347826086956,8.6896e-37,1.404,0.9054636371523362,4.0,6
random,FS_0060,FS,case,1,IL6ST,P40189,ENST00000381298,fs,0,1.0,0.0,0.0,,1.0,,1.0,0.0,2757,732,17,40.33,41.53,0.5799782372143635,0.5833333333333334,0.0714544795067101,0.0846994535519125,0,0.0,0.0135869565217391,0.99978,0.228,0.7532002816137142,3.0,7
random,FS_0060,FS,control,0,F5,P12259,ENST00000367797,fs_control,1,1.0,1.0,,,1.0,,0.0,1.0,6675,152,25,45.3,42.76,0.6050936329588015,0.631578947368421,0.0648689138576779,0.1052631578947368,152,1.0,0.0217391304347826,5.919e-15,0.562,0.9534097283493204,5.0,6
random,FS_0061,FS,case,1,ITGA2B,P08514,ENST00000262407,fs,1,1.0,1.0,,,1.0,,1.0,1.0,3120,1535,30,61.44,60.85,0.6096153846153847,0.5895765472312704,0.0836538461538461,0.063843648208469,1458,0.9498371335504886,0.0679347826086956,1.5205e-16,0.756,0.9435318624839054,6.0,6
random,FS_0061,FS,control,0,ELP1,O95163,ENST00000374647,fs_control,0,0.0,0.0,,,0.0,0.0,1.0,0.0,3999,145,37,46.16,42.76,0.5946486621655414,0.5241379310344828,0.0517629407351837,0.0620689655172413,0,0.0,0.0054347826086956,,,0.6954588635622525,1.0,7
random,FS_0062,FS,case,1,JAG1,P78504,ENST00000254958,fs,1,1.0,0.0,,,1.0,,1.0,0.0,3657,412,26,53.95,52.43,0.5859994531036369,0.6019417475728155,0.0617992890347279,0.0606796116504854,42,0.1019417475728155,0.0978260869565217,1.0,0.146,0.8457279802027199,4.0,6
random,FS_0062,FS,control,0,ENG,P17813,ENST00000373203,fs_control,0,1.0,1.0,,,1.0,,1.0,1.0,1977,1723,15,61.41,60.77,0.5978755690440061,0.5931514799767846,0.0703085483055134,0.0702263493905978,0,0.0,0.0652173913043478,0.99858,0.24,0.7854069317168726,5.0,6
random,FS_0063,FS,case,1,KAT6A,Q92794,ENST00000265713,fs,0,1.0,0.0,,,1.0,1.0,1.0,0.0,6015,2717,17,49.31,54.03,0.6204488778054863,0.6120721383879278,0.0713216957605985,0.0478468899521531,0,0.0,0.029891304347826,1.0,0.069,0.5678416140993691,4.0,7
random,FS_0063,FS,control,0,GHR,P10912,ENST00000230882,fs_control,1,1.0,1.0,,,1.0,,1.0,0.0,1917,991,10,44.24,46.82,0.6030255607720396,0.6145307769929365,0.0505998956703182,0.0595358224016145,906,0.9142280524722504,0.0163043478260869,8.4385e-05,0.662,0.8729433951120628,5.0,6
random,FS_0064,FS,case,1,KAT6B,Q8WYB5,ENST00000630001,fs,0,1.0,0.0,,,1.0,1.0,1.0,0.0,6222,2609,18,48.25,51.63,0.6242365798778527,0.6055960137983902,0.0821279331404693,0.0597930241471828,0,0.0,0.0244565217391304,1.0,0.128,0.5713806295100274,4.0,7
random,FS_0064,FS,control,0,OPTN,Q96CV9,ENST00000378747,fs_control,1,1.0,0.0,0.0,0.0,1.0,,1.0,1.0,1734,177,15,47.23,54.8,0.6274509803921569,0.5988700564971752,0.0813148788927335,0.0451977401129943,52,0.2937853107344633,0.0244565217391304,5.91e-18,1.256,0.8630637788810783,5.0,8
random,FS_0065,FS,case,1,KCNQ2,O43526,ENST00000359125,fs,1,1.0,1.0,,,1.0,,1.0,1.0,2619,537,17,64.87,68.34,0.6051928216876671,0.5996275605214153,0.078655975563192,0.0782122905027933,492,0.9162011173184358,0.0652173913043478,0.99998,0.158,0.948563858724806,6.0,6
random,FS_0065,FS,control,0,MAF,O75444,ENST00000326043,fs_control,1,1.0,1.0,0.0,,1.0,1.0,1.0,1.0,1212,547,2,68.98,71.12,0.6633663366336634,0.716636197440585,0.0866336633663366,0.0804387568555758,273,0.4990859232175503,0.0326086956521739,0.74382,0.537,0.7357349034249755,7.0,8
random,FS_0066,FS,case,1,KIDINS220,Q9ULH0,ENST00000256707,fs,0,1.0,0.0,,,1.0,,1.0,0.0,5316,1282,30,45.39,47.27,0.5980060195635817,0.594383775351014,0.0603837471783295,0.0717628705148206,0,0.0,0.0027173913043478,0.073562,0.35,0.7071383143550191,3.0,6
random,FS_0066,FS,control,0,PDGFB,P01127,ENST00000331163,fs_control,0,1.0,1.0,,,1.0,,1.0,1.0,726,172,6,62.26,63.95,0.6143250688705234,0.6337209302325582,0.0564738292011019,0.1162790697674418,15,0.0872093023255814,0.0570652173913043,0.77006,0.463,0.7661457772248577,5.0,6
random,FS_0067,FS,case,1,KMT2E,Q8IZD2,ENST00000311117,fs,0,1.0,0.0,,,1.0,0.0,1.0,0.0,5577,1136,27,43.55,46.57,0.6162811547426932,0.6109154929577465,0.0891160121929352,0.0818661971830986,0,0.0,0.0353260869565217,1.0,0.06,0.5423151165194247,3.0,7
random,FS_0067,FS,control,0,CTNNA3,Q9UI47,ENST00000433211,fs_control,1,0.0,1.0,,,1.0,,1.0,0.0,2688,336,18,44.49,46.73,0.5904017857142857,0.6011904761904762,0.0625,0.1041666666666666,242,0.7202380952380952,0.0163043478260869,1.0225e-12,0.85,0.9568616740975175,4.0,6
random,FS_0068,FS,case,1,LRSAM1,Q6UWE0,ENST00000300417,fs,1,1.0,1.0,1.0,,1.0,,1.0,1.0,2172,1023,26,56.49,55.72,0.5787292817679558,0.5894428152492669,0.0377532228360957,0.0498533724340175,162,0.158357771260997,0.0135869565217391,3.1008e-13,0.754,0.5566000298783976,7.0,7
random,FS_0068,FS,control,0,MTOR,P42345,ENST00000361445,fs_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,7650,3791,58,53.14,53.34,0.5988235294117648,0.6003692957003429,0.0462745098039215,0.0493273542600896,2508,0.6615668689000264,0.0869565217391304,1.0,0.185,0.6280684428711042,7.0,7
random,FS_0069,FS,case,1,MLH1,P40692,ENST00000231790,fs,1,1.0,1.0,,,1.0,1.0,1.0,1.0,2271,1087,19,46.46,48.3,0.6014971378247468,0.5860165593376265,0.0673712021136063,0.0671573137074517,622,0.5722171113155474,0.0489130434782608,3.41e-05,0.575,0.6354870314628441,7.0,7
random,FS_0069,FS,control,0,SOX18,P35713,ENST00000340356,fs_control,1,1.0,1.0,,,1.0,1.0,1.0,0.0,1155,459,2,75.76,73.42,0.6692640692640692,0.6993464052287581,0.0744588744588744,0.065359477124183,208,0.4531590413943355,0.0190217391304347,0.15103,1.053,0.7198321477855426,6.0,7
random,FS_0070,FS,case,1,MN1,Q10571,ENST00000302326,fs,0,1.0,,,,0.0,0.0,1.0,0.0,3963,262,2,68.38,62.6,0.6404239212717638,0.5877862595419847,0.1001766338632349,0.0305343511450381,0,0.0,0.0054347826086956,0.99999,0.087,0.8721329490177867,2.0,6
random,FS_0070,FS,control,0,SLC6A5,Q9Y345,ENST00000525748,fs_control,1,0.0,1.0,,,0.0,,1.0,0.0,2394,153,16,53.88,52.29,0.6194653299916458,0.5228758169934641,0.0526315789473684,0.0849673202614379,65,0.4248366013071895,0.0027173913043478,8.977e-15,0.967,0.94996826730066,3.0,6
random,FS_0071,FS,case,1,MNX1,P50219,ENST00000252971,fs,1,1.0,1.0,,,1.0,1.0,1.0,0.0,1206,390,3,74.71,67.18,0.6890547263681592,0.6948717948717948,0.0820895522388059,0.0564102564102564,171,0.4384615384615384,0.0217391304347826,0.78819,0.5,0.9148373273483748,6.0,7
random,FS_0071,FS,control,0,GCH1,P30793,ENST00000491895,fs_control,1,1.0,1.0,,,0.0,1.0,0.0,1.0,753,189,6,56.97,49.74,0.6042496679946879,0.5925925925925926,0.0557768924302788,0.0846560846560846,189,1.0,0.0081521739130434,0.90292,0.398,0.8251980994075063,5.0,7
random,FS_0072,FS,case,1,MPL,P40238,ENST00000372470,fs,0,1.0,0.0,1.0,,1.0,,1.0,0.0,1908,353,12,59.17,61.47,0.6142557651991615,0.6288951841359773,0.0539832285115303,0.0453257790368272,0,0.0,0.0217391304347826,4.0719e-09,0.763,0.7394531216192701,4.0,7
random,FS_0072,FS,control,0,SPEN,Q96T58,ENST00000375759,fs_control,1,1.0,1.0,,,0.0,0.0,1.0,0.0,10995,195,15,51.93,60.51,0.6128240109140518,0.6512820512820513,0.0895861755343337,0.0205128205128205,195,1.0,0.0271739130434782,1.0,0.071,0.5996750805596265,4.0,7
random,FS_0073,FS,case,1,MSH6,P52701,ENST00000234420,fs,1,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,4083,204,10,44.89,40.69,0.6118050453098212,0.553921568627451,0.0832721038452118,0.0588235294117647,104,0.5098039215686274,0.0407608695652173,3.6705e-05,0.498,0.7651806104123176,6.0,8
random,FS_0073,FS,control,0,DDX41,Q9UJV9,ENST00000330503,fs_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,1869,907,17,58.11,57.99,0.5741037988229,0.5788313120176406,0.0433386837881219,0.0441014332965821,665,0.7331863285556781,0.0163043478260869,5.5908e-08,0.736,0.5606968779775794,7.0,7
random,FS_0074,FS,case,1,MYH7,P12883,ENST00000355349,fs,1,1.0,1.0,,,1.0,,1.0,0.0,5808,132,40,57.37,62.12,0.6007231404958677,0.5833333333333334,0.0318526170798898,0.0,104,0.7878787878787878,0.0543478260869565,4.2385e-16,0.575,0.985294463525198,5.0,6
random,FS_0074,FS,control,0,GFI1B,Q5VTD9,ENST00000372122,fs_control,1,1.0,1.0,,,1.0,1.0,1.0,1.0,993,255,7,61.83,62.75,0.6143001007049346,0.6039215686274509,0.0503524672708962,0.0156862745098039,210,0.8235294117647058,0.0135869565217391,0.00052334,0.865,0.9721263893349308,7.0,7
random,FS_0075,FS,case,1,MYH9,P35579,ENST00000216181,fs,1,1.0,1.0,,,1.0,,1.0,1.0,5883,188,41,59.19,65.96,0.6071732109467959,0.5904255319148937,0.0237973822879483,0.0638297872340425,100,0.5319148936170213,0.0271739130434782,1.0,0.088,0.8573064288659175,6.0,6
random,FS_0075,FS,control,0,ATAD3A,Q9NVI7,ENST00000378756,fs_control,1,1.0,1.0,,,1.0,,1.0,0.0,1761,840,16,64.0,62.26,0.5871663827370812,0.5488095238095239,0.0391822827938671,0.0345238095238095,458,0.5452380952380952,0.0108695652173913,4.0861e-09,0.827,0.59521260895033,5.0,6
random,FS_0076,FS,case,1,MYO6,Q9UM54,ENST00000369977,fs,1,1.0,1.0,,,1.0,1.0,1.0,1.0,3858,765,35,41.08,47.71,0.6057542768273717,0.5568627450980392,0.0839813374805598,0.0470588235294117,273,0.3568627450980392,0.0217391304347826,2.4287e-05,0.419,0.5049157520381585,7.0,7
random,FS_0076,FS,control,0,COCH,O43405,ENST00000396618,fs_control,1,1.0,1.0,,,1.0,,1.0,0.0,1653,1632,12,45.92,46.08,0.6261343012704175,0.6256127450980392,0.0604960677555958,0.0612745098039215,1215,0.7444852941176471,0.0163043478260869,1.2365e-07,0.913,0.9293333125308854,5.0,6
random,FS_0077,FS,case,1,NIPBL,Q6KC79,ENST00000282516,fs,0,1.0,0.0,,,1.0,1.0,1.0,0.0,8415,435,47,39.77,46.44,0.6162804515745692,0.5655172413793104,0.0903149138443256,0.0551724137931034,0,0.0,0.0326086956521739,1.0,0.032,0.5265020738937766,4.0,7
random,FS_0077,FS,control,0,ADGRV1,Q8WXG9,ENST00000405460,fs_control,0,1.0,0.0,,,0.0,,1.0,0.0,18921,152,90,42.57,50.66,0.6207917129115798,0.6052631578947368,0.0625759737857407,0.0986842105263157,0,0.0,0.0244565217391304,,,0.9679280257789908,2.0,6
random,FS_0078,FS,case,1,NKX2-1,P43699,ENST00000354822,fs,1,1.0,1.0,,,1.0,1.0,1.0,0.0,1206,435,3,70.73,71.03,0.6459369817578773,0.6229885057471264,0.0621890547263681,0.0827586206896551,63,0.1448275862068965,0.0570652173913043,0.35874,0.586,0.9955389723993988,6.0,7
random,FS_0078,FS,control,0,KRT10,P13645,ENST00000269576,fs_control,1,1.0,1.0,,,1.0,,1.0,1.0,1755,882,8,55.33,53.97,0.6467236467236467,0.6190476190476191,0.0472934472934473,0.0192743764172335,705,0.7993197278911565,0.0163043478260869,0.0025253,0.622,0.986195195482313,6.0,6
random,FS_0079,FS,case,1,NKX2-5,P52952,ENST00000329198,fs,1,1.0,1.0,,,1.0,1.0,1.0,1.0,975,797,2,68.51,69.13,0.64,0.6298619824341279,0.0605128205128205,0.0489335006273525,171,0.2145545796737766,0.0869565217391304,0.94531,0.326,0.9787873294916508,7.0,7
random,FS_0079,FS,control,0,TAB2,Q9NYJ8,ENST00000637181,fs_control,0,1.0,1.0,,,1.0,,1.0,0.0,2082,195,7,43.52,42.56,0.6215177713736791,0.6717948717948717,0.0600384245917387,0.1333333333333333,0,0.0,0.0217391304347826,0.99998,0.098,0.5377110113717597,4.0,6
